,num_sims,round,experiment,horizon,additive_id,base_name,ligand_name,substrate_id,yield
39,0.0,39.0,0.0,39.0,a14,MTBD,AdBrettPhos,s7,0.00789038452
40,0.0,40.0,0.0,40.0,a16,MTBD,XPhos,s14,0.1657162393
41,0.0,41.0,0.0,41.0,a6,P2Et,XPhos,s4,0.00121773863
42,0.0,42.0,0.0,42.0,a8,P2Et,AdBrettPhos,s4,0.0
43,0.0,43.0,0.0,43.0,a18,MTBD,tBuBrettPhos,s5,0.3644526769
44,0.0,44.0,0.0,44.0,a5,MTBD,tBuXPhos,s13,0.39626886419999996
45,0.0,45.0,0.0,45.0,a17,BTMG,tBuBrettPhos,s3,0.336420654
46,0.0,46.0,0.0,46.0,a9,P2Et,tBuBrettPhos,s9,0.10372359660000001
47,0.0,47.0,0.0,47.0,a3,P2Et,tBuXPhos,s5,0.4211946098
48,0.0,48.0,0.0,48.0,a6,MTBD,tBuXPhos,s13,0.0
49,0.0,49.0,0.0,49.0,a20,MTBD,tBuBrettPhos,s2,0.38155655580000003
50,0.0,50.0,0.0,50.0,a3,BTMG,tBuXPhos,s1,0.07837919120999999
51,0.0,51.0,0.0,51.0,a17,BTMG,XPhos,s5,0.02840028013
52,0.0,52.0,0.0,52.0,a15,P2Et,tBuXPhos,s10,0.6246560878999999
53,0.0,53.0,0.0,53.0,a15,P2Et,tBuXPhos,s1,0.33447098259999997
54,0.0,54.0,0.0,54.0,a11,BTMG,tBuBrettPhos,s14,0.0173070141
55,0.0,55.0,0.0,55.0,a8,MTBD,AdBrettPhos,s12,0.7754677515
56,0.0,56.0,0.0,56.0,a6,MTBD,AdBrettPhos,s3,0.3956647024
57,0.0,57.0,0.0,57.0,a9,BTMG,AdBrettPhos,s8,0.5013324447
58,0.0,58.0,0.0,58.0,a12,BTMG,AdBrettPhos,s10,0.1379100096
59,0.0,59.0,0.0,59.0,a15,MTBD,tBuBrettPhos,s7,0.1264243358
60,0.0,60.0,0.0,60.0,a14,MTBD,AdBrettPhos,s8,0.6368559531
61,0.0,61.0,0.0,61.0,a10,MTBD,AdBrettPhos,s1,0.05889073661
62,0.0,62.0,0.0,62.0,a15,MTBD,tBuXPhos,s14,0.7863353277
63,0.0,63.0,0.0,63.0,a4,MTBD,tBuXPhos,s3,0.4958296909
64,0.0,64.0,0.0,64.0,a5,MTBD,XPhos,s11,0.5009944792000001
65,0.0,65.0,0.0,65.0,a16,MTBD,tBuXPhos,s6,0.4437252425
66,0.0,66.0,0.0,66.0,a3,MTBD,XPhos,s3,0.4663249784
67,0.0,67.0,0.0,67.0,a20,MTBD,tBuXPhos,s5,0.4901650319
68,0.0,68.0,0.0,68.0,a5,P2Et,tBuXPhos,s10,0.30388997759999997
69,0.0,69.0,0.0,69.0,a7,MTBD,tBuXPhos,s15,0.8440416295
70,0.0,70.0,0.0,70.0,a10,MTBD,tBuXPhos,s2,0.2711496768
71,0.0,71.0,0.0,71.0,a7,MTBD,tBuXPhos,s10,0.763025428
72,0.0,72.0,0.0,72.0,a5,MTBD,tBuXPhos,s7,0.0549871711
73,0.0,73.0,0.0,73.0,a10,MTBD,XPhos,s5,0.05298016227
74,0.0,74.0,0.0,74.0,a4,BTMG,tBuXPhos,s12,0.8621979782
75,0.0,75.0,0.0,75.0,a20,BTMG,tBuXPhos,s12,0.6093427362
76,0.0,76.0,0.0,76.0,a13,BTMG,tBuXPhos,s1,0.21838532619999998
77,0.0,77.0,0.0,77.0,a2,BTMG,tBuXPhos,s10,0.6884655406
78,0.0,78.0,0.0,78.0,a1,BTMG,tBuXPhos,s5,0.4526243148
79,0.0,79.0,0.0,79.0,a2,P2Et,XPhos,s14,0.09677591971
80,0.0,80.0,0.0,80.0,a7,BTMG,tBuXPhos,s13,0.3801577432
81,0.0,81.0,0.0,81.0,a9,MTBD,AdBrettPhos,s3,0.5249415636
82,0.0,82.0,0.0,82.0,a8,MTBD,tBuXPhos,s12,0.8621496371
83,0.0,83.0,0.0,83.0,a3,MTBD,tBuXPhos,s6,0.53675534
84,0.0,84.0,0.0,84.0,a20,MTBD,tBuXPhos,s13,0.07182520972
85,0.0,85.0,0.0,85.0,a1,MTBD,tBuBrettPhos,s1,0.3361043599
86,0.0,86.0,0.0,86.0,a1,P2Et,tBuBrettPhos,s13,0.106093201
87,0.0,87.0,0.0,87.0,a6,P2Et,tBuXPhos,s14,0.1444407911
88,0.0,88.0,0.0,88.0,a18,MTBD,AdBrettPhos,s5,0.2044948228
89,0.0,89.0,0.0,89.0,a20,P2Et,AdBrettPhos,s2,0.197798759
90,0.0,90.0,0.0,90.0,a4,BTMG,tBuXPhos,s15,0.8060055876
91,0.0,91.0,0.0,91.0,a9,BTMG,tBuXPhos,s12,0.6342879895
92,0.0,92.0,0.0,92.0,a7,BTMG,tBuXPhos,s10,0.5784627264000001
93,0.0,93.0,0.0,93.0,a20,BTMG,tBuXPhos,s5,0.37136550679999997
94,0.0,94.0,0.0,94.0,a15,BTMG,tBuXPhos,s10,0.6239976577
95,0.0,95.0,0.0,95.0,a9,BTMG,tBuXPhos,s13,0.2582773903
96,0.0,96.0,0.0,96.0,a11,MTBD,tBuXPhos,s8,0.2813311375
97,0.0,97.0,0.0,97.0,a4,BTMG,tBuXPhos,s9,0.8232885806
98,0.0,98.0,0.0,98.0,a14,BTMG,tBuXPhos,s14,0.6591039362
99,0.0,99.0,0.0,99.0,a13,BTMG,tBuXPhos,s7,0.013589469669999998
100,1.0,0.0,0.0,0.0,a10,P2Et,XPhos,s7,0.1486219247
101,1.0,1.0,0.0,1.0,a8,P2Et,tBuXPhos,s11,0.2365087488
102,1.0,2.0,0.0,2.0,a13,P2Et,tBuBrettPhos,s2,0.2825277351
103,1.0,3.0,0.0,3.0,a8,P2Et,AdBrettPhos,s9,0.1443785417
104,1.0,4.0,0.0,4.0,a15,BTMG,XPhos,s2,0.3084474943
105,1.0,5.0,0.0,5.0,a18,BTMG,tBuXPhos,s1,0.0171151259
106,1.0,6.0,0.0,6.0,a12,BTMG,tBuBrettPhos,s15,0.586831586
107,1.0,7.0,0.0,7.0,a16,BTMG,AdBrettPhos,s7,0.0048972450499999995
108,1.0,8.0,0.0,8.0,a14,MTBD,XPhos,s4,0.0
109,1.0,9.0,0.0,9.0,a2,MTBD,tBuXPhos,s12,0.9756849953
110,1.0,10.0,0.0,10.0,a16,MTBD,tBuBrettPhos,s6,0.4904564688
111,1.0,11.0,0.0,11.0,a16,MTBD,AdBrettPhos,s4,0.0
112,1.0,12.0,0.0,12.0,a6,MTBD,tBuXPhos,s5,0.1387014343
113,1.0,13.0,0.0,13.0,a20,BTMG,tBuBrettPhos,s2,0.3890083473
114,1.0,14.0,0.0,14.0,a20,MTBD,tBuBrettPhos,s10,0.7802488381
115,1.0,15.0,0.0,15.0,a3,BTMG,XPhos,s15,0.3685037948
116,1.0,16.0,0.0,16.0,a17,MTBD,tBuBrettPhos,s12,0.8394468409
117,1.0,17.0,0.0,17.0,a11,P2Et,tBuBrettPhos,s8,0.1359760256
118,1.0,18.0,0.0,18.0,a13,P2Et,tBuXPhos,s5,0.42301497109999997
119,1.0,19.0,0.0,19.0,a19,MTBD,tBuXPhos,s8,0.7155294754
120,1.0,20.0,0.0,20.0,a1,MTBD,tBuBrettPhos,s3,0.4745149232
121,1.0,21.0,0.0,21.0,a19,BTMG,tBuBrettPhos,s4,0.01088494579
122,1.0,22.0,0.0,22.0,a1,P2Et,XPhos,s13,0.4905978648
123,1.0,23.0,0.0,23.0,a5,P2Et,AdBrettPhos,s3,0.03446957245
124,1.0,24.0,0.0,24.0,a20,MTBD,tBuXPhos,s11,0.8129892199
125,1.0,25.0,0.0,25.0,a14,MTBD,tBuXPhos,s3,0.4225144884
126,1.0,26.0,0.0,26.0,a9,MTBD,tBuBrettPhos,s14,0.8689971677
127,1.0,27.0,0.0,27.0,a3,MTBD,tBuBrettPhos,s9,0.8271053034000001
128,1.0,28.0,0.0,28.0,a13,BTMG,tBuXPhos,s11,0.7067829218
129,1.0,29.0,0.0,29.0,a14,BTMG,tBuXPhos,s9,0.627905956
130,1.0,30.0,0.0,30.0,a15,BTMG,XPhos,s9,0.29299282720000003
131,1.0,31.0,0.0,31.0,a4,BTMG,AdBrettPhos,s6,0.4540015878
132,1.0,32.0,0.0,32.0,a4,MTBD,XPhos,s10,0.3814302674
133,1.0,33.0,0.0,33.0,a18,MTBD,AdBrettPhos,s7,0.01005881291
134,1.0,34.0,0.0,34.0,a6,MTBD,tBuBrettPhos,s7,0.0320619178
135,1.0,35.0,0.0,35.0,a12,P2Et,tBuXPhos,s12,0.661445595
136,1.0,36.0,0.0,36.0,a13,P2Et,XPhos,s15,0.522237426
137,1.0,37.0,0.0,37.0,a15,BTMG,tBuXPhos,s5,0.5795486785
138,1.0,38.0,0.0,38.0,a11,MTBD,tBuXPhos,s15,0.33813236799999996
139,1.0,39.0,0.0,39.0,a3,P2Et,tBuXPhos,s10,0.6593988127999999
140,1.0,40.0,0.0,40.0,a3,BTMG,AdBrettPhos,s4,0.0
141,1.0,41.0,0.0,41.0,a17,P2Et,tBuXPhos,s9,0.28112434789999996
142,1.0,42.0,0.0,42.0,a5,P2Et,XPhos,s12,0.1949452071
143,1.0,43.0,0.0,43.0,a14,BTMG,tBuXPhos,s1,0.3126129694
144,1.0,44.0,0.0,44.0,a18,P2Et,tBuBrettPhos,s14,0.5360304102
145,1.0,45.0,0.0,45.0,a15,MTBD,tBuBrettPhos,s12,0.8872522624
146,1.0,46.0,0.0,46.0,a14,MTBD,tBuBrettPhos,s8,0.7071411309999999
147,1.0,47.0,0.0,47.0,a10,MTBD,XPhos,s3,0.23353211200000001
148,1.0,48.0,0.0,48.0,a5,MTBD,tBuBrettPhos,s11,0.8882757823999999
149,1.0,49.0,0.0,49.0,a9,MTBD,tBuBrettPhos,s12,0.8955924552000001
150,1.0,50.0,0.0,50.0,a19,MTBD,tBuBrettPhos,s5,0.47156274670000004
151,1.0,51.0,0.0,51.0,a10,MTBD,tBuXPhos,s5,0.2162255716
152,1.0,52.0,0.0,52.0,a8,MTBD,tBuBrettPhos,s11,0.4616924796
153,1.0,53.0,0.0,53.0,a2,BTMG,tBuBrettPhos,s4,0.0
154,1.0,54.0,0.0,54.0,a14,BTMG,XPhos,s10,0.2254874195
155,1.0,55.0,0.0,55.0,a19,P2Et,tBuBrettPhos,s8,0.6891825786
156,1.0,56.0,0.0,56.0,a18,P2Et,tBuBrettPhos,s3,0.34708003519999997
157,1.0,57.0,0.0,57.0,a18,MTBD,tBuBrettPhos,s2,0.3188542104
158,1.0,58.0,0.0,58.0,a5,P2Et,tBuXPhos,s10,0.30388997759999997
159,1.0,59.0,0.0,59.0,a7,BTMG,tBuXPhos,s4,0.009626448899999999
160,1.0,60.0,0.0,60.0,a17,MTBD,tBuBrettPhos,s1,0.1351164782
161,1.0,61.0,0.0,61.0,a15,MTBD,tBuXPhos,s8,0.6907936453000001
162,1.0,62.0,0.0,62.0,a15,MTBD,tBuXPhos,s14,0.7863353277
163,1.0,63.0,0.0,63.0,a5,MTBD,tBuXPhos,s1,0.2376547665
164,1.0,64.0,0.0,64.0,a19,P2Et,AdBrettPhos,s12,0.8344233536
165,1.0,65.0,0.0,65.0,a7,P2Et,AdBrettPhos,s10,0.7041045785
166,1.0,66.0,0.0,66.0,a17,P2Et,AdBrettPhos,s4,0.01152131483
167,1.0,67.0,0.0,67.0,a1,P2Et,XPhos,s12,0.2132776371
168,1.0,68.0,0.0,68.0,a5,P2Et,tBuBrettPhos,s4,0.0029505622799999996
169,1.0,69.0,0.0,69.0,a20,MTBD,tBuBrettPhos,s11,0.8073687357
170,1.0,70.0,0.0,70.0,a4,MTBD,tBuBrettPhos,s9,0.8078664078
171,1.0,71.0,0.0,71.0,a20,MTBD,tBuBrettPhos,s15,0.8383843021
172,1.0,72.0,0.0,72.0,a17,MTBD,tBuBrettPhos,s9,0.7395398123
173,1.0,73.0,0.0,73.0,a16,MTBD,tBuBrettPhos,s4,0.0
174,1.0,74.0,0.0,74.0,a7,MTBD,tBuXPhos,s5,0.5043757677
175,1.0,75.0,0.0,75.0,a12,P2Et,tBuXPhos,s6,0.26912426440000004
176,1.0,76.0,0.0,76.0,a3,MTBD,tBuBrettPhos,s11,0.9659121826
177,1.0,77.0,0.0,77.0,a9,MTBD,tBuBrettPhos,s3,0.5111682644
178,1.0,78.0,0.0,78.0,a20,MTBD,tBuBrettPhos,s2,0.38155655580000003
179,1.0,79.0,0.0,79.0,a2,MTBD,XPhos,s15,0.17378304
180,1.0,80.0,0.0,80.0,a12,BTMG,XPhos,s11,0.131450619
181,1.0,81.0,0.0,81.0,a12,MTBD,tBuBrettPhos,s6,0.3550826326
182,1.0,82.0,0.0,82.0,a20,MTBD,tBuXPhos,s12,0.823438198
183,1.0,83.0,0.0,83.0,a19,MTBD,tBuXPhos,s4,0.01728296665
184,1.0,84.0,0.0,84.0,a8,MTBD,tBuBrettPhos,s13,0.2493118771
185,1.0,85.0,0.0,85.0,a16,P2Et,AdBrettPhos,s7,0.0
186,1.0,86.0,0.0,86.0,a4,MTBD,AdBrettPhos,s10,0.8620017514
187,1.0,87.0,0.0,87.0,a18,MTBD,AdBrettPhos,s4,0.0
188,1.0,88.0,0.0,88.0,a12,MTBD,tBuBrettPhos,s5,0.2957593303
189,1.0,89.0,0.0,89.0,a5,BTMG,tBuXPhos,s10,0.5422895975
190,1.0,90.0,0.0,90.0,a13,MTBD,tBuXPhos,s8,0.6797015702
191,1.0,91.0,0.0,91.0,a3,MTBD,tBuXPhos,s2,0.5359986981
192,1.0,92.0,0.0,92.0,a2,P2Et,tBuXPhos,s12,0.3658798902
193,1.0,93.0,0.0,93.0,a17,BTMG,AdBrettPhos,s12,0.5356951130000001
194,1.0,94.0,0.0,94.0,a3,MTBD,tBuBrettPhos,s5,0.4664994849
195,1.0,95.0,0.0,95.0,a11,MTBD,tBuXPhos,s10,0.4021576406
196,1.0,96.0,0.0,96.0,a18,BTMG,tBuXPhos,s7,0.017819099669999998
197,1.0,97.0,0.0,97.0,a10,BTMG,AdBrettPhos,s4,0.0
198,1.0,98.0,0.0,98.0,a15,P2Et,XPhos,s1,0.2647105008
199,1.0,99.0,0.0,99.0,a20,BTMG,tBuBrettPhos,s10,0.5801064055
200,2.0,0.0,0.0,0.0,a13,P2Et,XPhos,s14,0.2771714775
201,2.0,1.0,0.0,1.0,a11,P2Et,tBuXPhos,s2,0.05034974824
202,2.0,2.0,0.0,2.0,a10,P2Et,tBuBrettPhos,s1,0.1130133212
203,2.0,3.0,0.0,3.0,a6,P2Et,AdBrettPhos,s13,0.00750246803
204,2.0,4.0,0.0,4.0,a16,BTMG,XPhos,s2,0.2408891574
205,2.0,5.0,0.0,5.0,a6,BTMG,tBuXPhos,s13,0.0
206,2.0,6.0,0.0,6.0,a13,BTMG,tBuBrettPhos,s4,0.0
207,2.0,7.0,0.0,7.0,a5,BTMG,AdBrettPhos,s5,0.2036820588
208,2.0,8.0,0.0,8.0,a15,MTBD,XPhos,s11,0.5541075316
209,2.0,9.0,0.0,9.0,a16,MTBD,tBuXPhos,s4,0.0
210,2.0,10.0,0.0,10.0,a18,MTBD,tBuBrettPhos,s15,0.8155614964
211,2.0,11.0,0.0,11.0,a17,MTBD,AdBrettPhos,s15,0.7673986616
212,2.0,12.0,0.0,12.0,a20,MTBD,tBuBrettPhos,s14,0.6574098646000001
213,2.0,13.0,0.0,13.0,a4,MTBD,AdBrettPhos,s5,0.5518037009
214,2.0,14.0,0.0,14.0,a8,MTBD,XPhos,s11,0.19782495740000003
215,2.0,15.0,0.0,15.0,a9,MTBD,tBuBrettPhos,s4,0.005781584239999999
216,2.0,16.0,0.0,16.0,a8,MTBD,AdBrettPhos,s2,0.19602223089999998
217,2.0,17.0,0.0,17.0,a11,P2Et,XPhos,s8,0.0
218,2.0,18.0,0.0,18.0,a12,BTMG,XPhos,s13,0.032358191189999996
219,2.0,19.0,0.0,19.0,a6,BTMG,AdBrettPhos,s10,0.03547951578
220,2.0,20.0,0.0,20.0,a4,P2Et,tBuBrettPhos,s11,0.7633612431
221,2.0,21.0,0.0,21.0,a16,P2Et,tBuBrettPhos,s13,0.00970209889
222,2.0,22.0,0.0,22.0,a12,P2Et,tBuXPhos,s8,0.5185571731
223,2.0,23.0,0.0,23.0,a11,MTBD,XPhos,s11,0.1185200713
224,2.0,24.0,0.0,24.0,a19,P2Et,AdBrettPhos,s11,0.7449984474
225,2.0,25.0,0.0,25.0,a15,P2Et,AdBrettPhos,s1,0.04618730656
226,2.0,26.0,0.0,26.0,a19,MTBD,AdBrettPhos,s15,0.7459231799
227,2.0,27.0,0.0,27.0,a18,BTMG,tBuXPhos,s7,0.017819099669999998
228,2.0,28.0,0.0,28.0,a1,BTMG,tBuBrettPhos,s9,0.7808877599999999
229,2.0,29.0,0.0,29.0,a5,BTMG,tBuBrettPhos,s7,0.054796607260000005
230,2.0,30.0,0.0,30.0,a17,MTBD,tBuXPhos,s9,0.7213959481000001
231,2.0,31.0,0.0,31.0,a18,MTBD,tBuXPhos,s3,0.3935756061
232,2.0,32.0,0.0,32.0,a1,MTBD,tBuBrettPhos,s8,0.8191726557
233,2.0,33.0,0.0,33.0,a9,MTBD,tBuBrettPhos,s9,0.805818059
234,2.0,34.0,0.0,34.0,a1,MTBD,AdBrettPhos,s14,0.9350991268
235,2.0,35.0,0.0,35.0,a5,MTBD,AdBrettPhos,s2,0.2947262424
236,2.0,36.0,0.0,36.0,a3,MTBD,tBuBrettPhos,s2,0.40441904469999995
237,2.0,37.0,0.0,37.0,a9,P2Et,tBuXPhos,s1,0.0
238,2.0,38.0,0.0,38.0,a13,MTBD,tBuXPhos,s9,0.6799152053
239,2.0,39.0,0.0,39.0,a18,MTBD,tBuBrettPhos,s8,0.6286856054
240,2.0,40.0,0.0,40.0,a1,MTBD,AdBrettPhos,s7,0.09491590168
241,2.0,41.0,0.0,41.0,a14,MTBD,tBuXPhos,s7,0.03864236463
242,2.0,42.0,0.0,42.0,a14,MTBD,tBuBrettPhos,s12,0.8912987666
243,2.0,43.0,0.0,43.0,a18,MTBD,tBuBrettPhos,s13,0.023942942550000002
244,2.0,44.0,0.0,44.0,a3,P2Et,XPhos,s5,0.2929817829
245,2.0,45.0,0.0,45.0,a2,BTMG,XPhos,s5,0.03867385769
246,2.0,46.0,0.0,46.0,a6,P2Et,tBuBrettPhos,s5,0.104212352
247,2.0,47.0,0.0,47.0,a5,MTBD,XPhos,s9,0.3059514524
248,2.0,48.0,0.0,48.0,a6,BTMG,AdBrettPhos,s12,0.15102356849999998
249,2.0,49.0,0.0,49.0,a20,BTMG,tBuBrettPhos,s8,0.5683415199
250,2.0,50.0,0.0,50.0,a5,P2Et,AdBrettPhos,s3,0.03446957245
251,2.0,51.0,0.0,51.0,a2,MTBD,AdBrettPhos,s4,0.00862838268
252,2.0,52.0,0.0,52.0,a12,MTBD,tBuBrettPhos,s9,0.6913479768999999
253,2.0,53.0,0.0,53.0,a15,MTBD,tBuBrettPhos,s14,0.7728415340000001
254,2.0,54.0,0.0,54.0,a6,MTBD,tBuBrettPhos,s6,0.35335851669999996
255,2.0,55.0,0.0,55.0,a16,BTMG,tBuBrettPhos,s8,0.5063065751
256,2.0,56.0,0.0,56.0,a7,MTBD,tBuBrettPhos,s7,0.0718319285
257,2.0,57.0,0.0,57.0,a11,BTMG,tBuBrettPhos,s11,0.01592422994
258,2.0,58.0,0.0,58.0,a2,MTBD,tBuXPhos,s15,0.9828722602000001
259,2.0,59.0,0.0,59.0,a3,MTBD,tBuXPhos,s13,0.041662870090000005
260,2.0,60.0,0.0,60.0,a10,MTBD,XPhos,s8,0.19269945360000001
261,2.0,61.0,0.0,61.0,a16,P2Et,XPhos,s9,0.4736333704
262,2.0,62.0,0.0,62.0,a11,P2Et,tBuXPhos,s11,0.0484059533
263,2.0,63.0,0.0,63.0,a15,MTBD,tBuBrettPhos,s15,0.8560572483
264,2.0,64.0,0.0,64.0,a12,MTBD,tBuBrettPhos,s6,0.3550826326
265,2.0,65.0,0.0,65.0,a6,BTMG,tBuXPhos,s2,0.05800095284
266,2.0,66.0,0.0,66.0,a15,MTBD,AdBrettPhos,s2,0.3859563351
267,2.0,67.0,0.0,67.0,a2,MTBD,tBuBrettPhos,s12,0.9200324978000001
268,2.0,68.0,0.0,68.0,a13,MTBD,tBuBrettPhos,s4,0.0
269,2.0,69.0,0.0,69.0,a1,P2Et,XPhos,s10,0.1798570951
270,2.0,70.0,0.0,70.0,a5,MTBD,tBuXPhos,s12,0.7952732953999999
271,2.0,71.0,0.0,71.0,a6,MTBD,tBuXPhos,s5,0.1387014343
272,2.0,72.0,0.0,72.0,a2,P2Et,tBuBrettPhos,s4,0.01022402294
273,2.0,73.0,0.0,73.0,a14,MTBD,tBuBrettPhos,s3,0.41728023000000003
274,2.0,74.0,0.0,74.0,a1,MTBD,AdBrettPhos,s9,0.814856934
275,2.0,75.0,0.0,75.0,a9,MTBD,AdBrettPhos,s7,0.01226267555
276,2.0,76.0,0.0,76.0,a18,MTBD,tBuBrettPhos,s10,0.7224358198
277,2.0,77.0,0.0,77.0,a7,MTBD,tBuBrettPhos,s5,0.5214134094
278,2.0,78.0,0.0,78.0,a11,MTBD,tBuBrettPhos,s12,0.44938987599999997
279,2.0,79.0,0.0,79.0,a16,BTMG,AdBrettPhos,s15,0.5724624739
280,2.0,80.0,0.0,80.0,a16,BTMG,AdBrettPhos,s6,0.36074232500000003
281,2.0,81.0,0.0,81.0,a16,MTBD,tBuBrettPhos,s12,0.8961417594
282,2.0,82.0,0.0,82.0,a7,MTBD,tBuBrettPhos,s15,0.9358777419000001
283,2.0,83.0,0.0,83.0,a1,MTBD,tBuBrettPhos,s3,0.4745149232
284,2.0,84.0,0.0,84.0,a4,MTBD,tBuBrettPhos,s15,0.8755418752999999
285,2.0,85.0,0.0,85.0,a17,MTBD,tBuBrettPhos,s12,0.8394468409
286,2.0,86.0,0.0,86.0,a17,MTBD,tBuBrettPhos,s14,0.5599062735
287,2.0,87.0,0.0,87.0,a18,MTBD,tBuBrettPhos,s12,0.8632465757
288,2.0,88.0,0.0,88.0,a11,MTBD,tBuBrettPhos,s9,0.3369627508
289,2.0,89.0,0.0,89.0,a4,MTBD,tBuBrettPhos,s3,0.4676206263
290,2.0,90.0,0.0,90.0,a12,MTBD,tBuBrettPhos,s2,0.365499256
291,2.0,91.0,0.0,91.0,a17,MTBD,tBuBrettPhos,s8,0.5330648897
292,2.0,92.0,0.0,92.0,a13,MTBD,tBuBrettPhos,s14,0.7270181753999999
293,2.0,93.0,0.0,93.0,a9,MTBD,tBuBrettPhos,s11,0.8941945099999999
294,2.0,94.0,0.0,94.0,a18,MTBD,tBuBrettPhos,s14,0.47687913610000005
295,2.0,95.0,0.0,95.0,a19,MTBD,tBuBrettPhos,s7,0.09293896223999999
296,2.0,96.0,0.0,96.0,a6,MTBD,tBuBrettPhos,s15,0.266793303
297,2.0,97.0,0.0,97.0,a4,MTBD,tBuXPhos,s2,0.5028665363
298,2.0,98.0,0.0,98.0,a12,MTBD,tBuBrettPhos,s12,0.8959877790000002
299,2.0,99.0,0.0,99.0,a7,MTBD,tBuBrettPhos,s14,0.8607412603
300,3.0,0.0,0.0,0.0,a17,P2Et,XPhos,s9,0.1670711364
301,3.0,1.0,0.0,1.0,a15,P2Et,tBuXPhos,s13,0.6533671460000001
302,3.0,2.0,0.0,2.0,a14,P2Et,tBuBrettPhos,s3,0.33556510289999997
303,3.0,3.0,0.0,3.0,a13,P2Et,AdBrettPhos,s3,0.3754624547
304,3.0,4.0,0.0,4.0,a17,BTMG,XPhos,s12,0.2661192771
305,3.0,5.0,0.0,5.0,a11,BTMG,tBuXPhos,s2,0.01785587557
306,3.0,6.0,0.0,6.0,a19,BTMG,tBuBrettPhos,s15,0.605253289
307,3.0,7.0,0.0,7.0,a11,BTMG,AdBrettPhos,s6,0.00974444275
308,3.0,8.0,0.0,8.0,a7,MTBD,XPhos,s10,0.32165310550000004
309,3.0,9.0,0.0,9.0,a3,MTBD,tBuXPhos,s5,0.4961438009
310,3.0,10.0,0.0,10.0,a5,MTBD,tBuBrettPhos,s13,0.08955957809
