,num_sims,round,experiment,horizon,additive_id,base_name,ligand_name,substrate_id,yield
81,0.0,81.0,0.0,81.0,a3,MTBD,tBuBrettPhos,s13,0.03498335753
82,0.0,82.0,0.0,82.0,a3,MTBD,tBuBrettPhos,s15,0.8921674959000001
83,0.0,83.0,0.0,83.0,a8,MTBD,tBuXPhos,s3,0.4403901684
84,0.0,84.0,0.0,84.0,a18,MTBD,XPhos,s10,0.116539798
85,0.0,85.0,0.0,85.0,a12,MTBD,tBuBrettPhos,s9,0.6913479768999999
86,0.0,86.0,0.0,86.0,a5,MTBD,tBuBrettPhos,s14,0.8064990682
87,0.0,87.0,0.0,87.0,a14,MTBD,tBuBrettPhos,s1,0.1132681683
88,0.0,88.0,0.0,88.0,a20,MTBD,tBuBrettPhos,s15,0.8383843021
89,0.0,89.0,0.0,89.0,a4,P2Et,XPhos,s2,0.23211568840000002
90,0.0,90.0,0.0,90.0,a9,MTBD,tBuBrettPhos,s7,0.07228003442999999
91,0.0,91.0,0.0,91.0,a16,MTBD,tBuXPhos,s2,0.4036775448
92,0.0,92.0,0.0,92.0,a14,MTBD,tBuBrettPhos,s14,0.7647373216
93,0.0,93.0,0.0,93.0,a9,MTBD,tBuBrettPhos,s13,0.1366378067
94,0.0,94.0,0.0,94.0,a18,MTBD,tBuBrettPhos,s1,0.1278962475
95,0.0,95.0,0.0,95.0,a17,MTBD,tBuBrettPhos,s4,0.00568210949
96,0.0,96.0,0.0,96.0,a11,MTBD,tBuBrettPhos,s4,0.007883557690000001
97,0.0,97.0,0.0,97.0,a10,P2Et,tBuBrettPhos,s11,0.285763008
98,0.0,98.0,0.0,98.0,a20,MTBD,tBuBrettPhos,s5,0.3698776703
99,0.0,99.0,0.0,99.0,a3,MTBD,XPhos,s12,0.7062989218
100,1.0,0.0,0.0,0.0,a13,MTBD,XPhos,s1,0.08286467695000001
101,1.0,1.0,0.0,1.0,a11,P2Et,AdBrettPhos,s1,0.006983186850000001
102,1.0,2.0,0.0,2.0,a13,BTMG,AdBrettPhos,s14,0.5327735781
103,1.0,3.0,0.0,3.0,a3,BTMG,AdBrettPhos,s13,0.015176365609999999
104,1.0,4.0,0.0,4.0,a4,BTMG,tBuXPhos,s2,0.4481754321
105,1.0,5.0,0.0,5.0,a6,MTBD,tBuXPhos,s5,0.1387014343
106,1.0,6.0,0.0,6.0,a1,BTMG,tBuXPhos,s13,0.455729521
107,1.0,7.0,0.0,7.0,a9,P2Et,AdBrettPhos,s14,0.0
108,1.0,8.0,0.0,8.0,a15,P2Et,tBuXPhos,s15,0.7679526891
109,1.0,9.0,0.0,9.0,a8,P2Et,AdBrettPhos,s5,0.04778365800000001
110,1.0,10.0,0.0,10.0,a12,P2Et,tBuXPhos,s9,0.4962220517
111,1.0,11.0,0.0,11.0,a12,BTMG,AdBrettPhos,s15,0.5266349061
112,1.0,12.0,0.0,12.0,a11,P2Et,tBuXPhos,s7,0.00400015161
113,1.0,13.0,0.0,13.0,a16,MTBD,tBuXPhos,s7,0.00609947969
114,1.0,14.0,0.0,14.0,a11,BTMG,tBuXPhos,s9,0.06363967977000001
115,1.0,15.0,0.0,15.0,a19,P2Et,tBuXPhos,s9,0.6353604944
116,1.0,16.0,0.0,16.0,a20,P2Et,tBuXPhos,s8,0.6369608905999999
117,1.0,17.0,0.0,17.0,a10,P2Et,XPhos,s7,0.1486219247
118,1.0,18.0,0.0,18.0,a14,P2Et,tBuXPhos,s3,0.3841251828
119,1.0,19.0,0.0,19.0,a19,P2Et,XPhos,s3,0.410055284
120,1.0,20.0,0.0,20.0,a2,P2Et,tBuXPhos,s6,0.21976633199999998
121,1.0,21.0,0.0,21.0,a19,P2Et,tBuXPhos,s4,0.024956360520000002
122,1.0,22.0,0.0,22.0,a17,BTMG,AdBrettPhos,s3,0.3418138339999999
123,1.0,23.0,0.0,23.0,a5,P2Et,tBuXPhos,s15,0.23041343869999997
124,1.0,24.0,0.0,24.0,a16,MTBD,XPhos,s8,0.17294891639999999
125,1.0,25.0,0.0,25.0,a6,P2Et,tBuXPhos,s13,0.1214875689
126,1.0,26.0,0.0,26.0,a11,BTMG,AdBrettPhos,s5,0.0
127,1.0,27.0,0.0,27.0,a3,P2Et,tBuXPhos,s7,0.00705225291
128,1.0,28.0,0.0,28.0,a17,BTMG,tBuXPhos,s8,0.5596431027
129,1.0,29.0,0.0,29.0,a14,MTBD,AdBrettPhos,s5,0.41284660019999997
130,1.0,30.0,0.0,30.0,a19,MTBD,AdBrettPhos,s13,0.09540861126
131,1.0,31.0,0.0,31.0,a7,BTMG,tBuXPhos,s12,0.6371103229
132,1.0,32.0,0.0,32.0,a10,BTMG,tBuXPhos,s5,0.06683677134
133,1.0,33.0,0.0,33.0,a18,BTMG,tBuXPhos,s2,0.07321293774
134,1.0,34.0,0.0,34.0,a12,BTMG,tBuXPhos,s14,0.4697084661
135,1.0,35.0,0.0,35.0,a1,MTBD,AdBrettPhos,s4,0.0285091101
136,1.0,36.0,0.0,36.0,a6,MTBD,tBuBrettPhos,s12,0.7878970759
137,1.0,37.0,0.0,37.0,a18,MTBD,tBuBrettPhos,s14,0.47687913610000005
138,1.0,38.0,0.0,38.0,a3,MTBD,tBuBrettPhos,s11,0.9659121826
139,1.0,39.0,0.0,39.0,a5,MTBD,tBuBrettPhos,s8,0.6499704828999999
140,1.0,40.0,0.0,40.0,a18,MTBD,tBuBrettPhos,s9,0.72345187
141,1.0,41.0,0.0,41.0,a7,MTBD,AdBrettPhos,s9,0.7698654080999999
142,1.0,42.0,0.0,42.0,a12,MTBD,tBuBrettPhos,s13,0.40910940259999995
143,1.0,43.0,0.0,43.0,a5,MTBD,tBuBrettPhos,s1,0.0468080841
144,1.0,44.0,0.0,44.0,a15,MTBD,tBuBrettPhos,s1,0.2960669897
145,1.0,45.0,0.0,45.0,a17,MTBD,tBuBrettPhos,s8,0.5330648897
146,1.0,46.0,0.0,46.0,a2,MTBD,tBuBrettPhos,s9,0.7702732985999999
147,1.0,47.0,0.0,47.0,a10,MTBD,tBuBrettPhos,s8,0.453883139
148,1.0,48.0,0.0,48.0,a1,MTBD,tBuBrettPhos,s7,0.0
149,1.0,49.0,0.0,49.0,a11,MTBD,tBuBrettPhos,s7,0.1365409275
150,1.0,50.0,0.0,50.0,a9,MTBD,tBuBrettPhos,s6,0.4770226953
151,1.0,51.0,0.0,51.0,a10,P2Et,tBuBrettPhos,s12,0.36149681819999996
152,1.0,52.0,0.0,52.0,a18,MTBD,tBuBrettPhos,s4,0.0
153,1.0,53.0,0.0,53.0,a18,MTBD,tBuBrettPhos,s15,0.8155614964
154,1.0,54.0,0.0,54.0,a2,MTBD,tBuBrettPhos,s8,0.5745048731
155,1.0,55.0,0.0,55.0,a1,BTMG,tBuBrettPhos,s12,0.8525720997
156,1.0,56.0,0.0,56.0,a8,BTMG,tBuBrettPhos,s10,0.1357914578
157,1.0,57.0,0.0,57.0,a8,BTMG,tBuBrettPhos,s8,0.1036729294
158,1.0,58.0,0.0,58.0,a16,MTBD,tBuBrettPhos,s1,0.04477162725
159,1.0,59.0,0.0,59.0,a11,MTBD,tBuBrettPhos,s11,0.4089777506
160,1.0,60.0,0.0,60.0,a14,MTBD,tBuBrettPhos,s14,0.7647373216
161,1.0,61.0,0.0,61.0,a13,MTBD,tBuBrettPhos,s14,0.7270181753999999
162,1.0,62.0,0.0,62.0,a9,MTBD,tBuBrettPhos,s15,0.8723754499999999
163,1.0,63.0,0.0,63.0,a18,MTBD,tBuBrettPhos,s13,0.023942942550000002
164,1.0,64.0,0.0,64.0,a19,MTBD,tBuBrettPhos,s11,0.8079670421
165,1.0,65.0,0.0,65.0,a15,MTBD,tBuBrettPhos,s5,0.6781431274
166,1.0,66.0,0.0,66.0,a2,MTBD,AdBrettPhos,s2,0.3752076416
167,1.0,67.0,0.0,67.0,a3,MTBD,tBuBrettPhos,s6,0.4597105208
168,1.0,68.0,0.0,68.0,a3,BTMG,AdBrettPhos,s12,0.6994718927
169,1.0,69.0,0.0,69.0,a3,MTBD,tBuBrettPhos,s8,0.7238342011000001
170,1.0,70.0,0.0,70.0,a10,MTBD,tBuBrettPhos,s11,0.5070720640999999
171,1.0,71.0,0.0,71.0,a7,MTBD,tBuBrettPhos,s11,0.8678620377
172,1.0,72.0,0.0,72.0,a16,MTBD,tBuBrettPhos,s3,0.4173289196
173,1.0,73.0,0.0,73.0,a11,MTBD,tBuBrettPhos,s10,0.4001187418
174,1.0,74.0,0.0,74.0,a9,MTBD,tBuBrettPhos,s5,0.45972568719999996
175,1.0,75.0,0.0,75.0,a5,MTBD,tBuBrettPhos,s14,0.8064990682
176,1.0,76.0,0.0,76.0,a7,MTBD,tBuBrettPhos,s13,0.20996619049999998
177,1.0,77.0,0.0,77.0,a5,MTBD,AdBrettPhos,s13,0.11311446659999999
178,1.0,78.0,0.0,78.0,a12,MTBD,tBuBrettPhos,s12,0.8959877790000002
179,1.0,79.0,0.0,79.0,a13,MTBD,tBuBrettPhos,s15,0.8199763097999999
180,1.0,80.0,0.0,80.0,a15,MTBD,tBuBrettPhos,s4,0.4198383636
181,1.0,81.0,0.0,81.0,a1,MTBD,tBuBrettPhos,s13,0.4393331318
182,1.0,82.0,0.0,82.0,a6,MTBD,tBuBrettPhos,s6,0.35335851669999996
183,1.0,83.0,0.0,83.0,a19,MTBD,tBuBrettPhos,s14,0.7695155975
184,1.0,84.0,0.0,84.0,a8,MTBD,tBuBrettPhos,s15,0.7018702806
185,1.0,85.0,0.0,85.0,a16,MTBD,tBuBrettPhos,s10,0.7469880741999999
186,1.0,86.0,0.0,86.0,a13,MTBD,tBuBrettPhos,s5,0.319378098
187,1.0,87.0,0.0,87.0,a1,MTBD,tBuBrettPhos,s11,0.9293093214
188,1.0,88.0,0.0,88.0,a17,MTBD,tBuBrettPhos,s14,0.5599062735
189,1.0,89.0,0.0,89.0,a13,MTBD,tBuBrettPhos,s10,0.7100136700999999
190,1.0,90.0,0.0,90.0,a19,MTBD,tBuBrettPhos,s7,0.09293896223999999
191,1.0,91.0,0.0,91.0,a2,BTMG,AdBrettPhos,s7,0.0057693322
192,1.0,92.0,0.0,92.0,a6,MTBD,tBuBrettPhos,s2,0.09508022367
193,1.0,93.0,0.0,93.0,a10,MTBD,tBuXPhos,s5,0.2162255716
194,1.0,94.0,0.0,94.0,a8,MTBD,tBuBrettPhos,s12,0.8775322874
195,1.0,95.0,0.0,95.0,a4,MTBD,tBuBrettPhos,s15,0.8755418752999999
196,1.0,96.0,0.0,96.0,a4,MTBD,tBuBrettPhos,s8,0.7973976585
197,1.0,97.0,0.0,97.0,a17,MTBD,tBuBrettPhos,s10,0.6498015189
198,1.0,98.0,0.0,98.0,a12,MTBD,tBuBrettPhos,s14,0.8000019125
199,1.0,99.0,0.0,99.0,a7,MTBD,tBuBrettPhos,s8,0.7503674067999999
200,2.0,0.0,0.0,0.0,a8,MTBD,XPhos,s8,0.12570607239999998
201,2.0,1.0,0.0,1.0,a6,P2Et,tBuXPhos,s1,0.10051393559999999
202,2.0,2.0,0.0,2.0,a10,MTBD,tBuBrettPhos,s6,0.2942310745
203,2.0,3.0,0.0,3.0,a12,MTBD,tBuBrettPhos,s11,0.8513318486999999
204,2.0,4.0,0.0,4.0,a18,P2Et,AdBrettPhos,s7,0.0408442672
205,2.0,5.0,0.0,5.0,a8,MTBD,AdBrettPhos,s8,0.2936083658
206,2.0,6.0,0.0,6.0,a11,MTBD,tBuBrettPhos,s3,0.2247082227
207,2.0,7.0,0.0,7.0,a8,MTBD,tBuBrettPhos,s10,0.3605565123
208,2.0,8.0,0.0,8.0,a9,MTBD,tBuBrettPhos,s9,0.805818059
209,2.0,9.0,0.0,9.0,a18,MTBD,tBuBrettPhos,s3,0.41172900319999994
210,2.0,10.0,0.0,10.0,a16,MTBD,tBuBrettPhos,s11,0.8752908706
211,2.0,11.0,0.0,11.0,a18,MTBD,tBuBrettPhos,s13,0.023942942550000002
212,2.0,12.0,0.0,12.0,a17,BTMG,XPhos,s2,0.22305412730000002
213,2.0,13.0,0.0,13.0,a12,BTMG,XPhos,s6,0.02128691227
214,2.0,14.0,0.0,14.0,a14,MTBD,tBuBrettPhos,s9,0.7182751675
215,2.0,15.0,0.0,15.0,a19,MTBD,tBuBrettPhos,s1,0.2857251929
216,2.0,16.0,0.0,16.0,a2,MTBD,tBuBrettPhos,s2,0.3721381762
217,2.0,17.0,0.0,17.0,a19,MTBD,tBuBrettPhos,s11,0.8079670421
218,2.0,18.0,0.0,18.0,a15,MTBD,tBuBrettPhos,s15,0.8560572483
219,2.0,19.0,0.0,19.0,a16,MTBD,tBuBrettPhos,s14,0.7709161451
220,2.0,20.0,0.0,20.0,a12,MTBD,tBuBrettPhos,s5,0.2957593303
221,2.0,21.0,0.0,21.0,a5,MTBD,tBuBrettPhos,s8,0.6499704828999999
222,2.0,22.0,0.0,22.0,a17,MTBD,tBuBrettPhos,s8,0.5330648897
223,2.0,23.0,0.0,23.0,a12,MTBD,tBuBrettPhos,s7,0.1345243807
224,2.0,24.0,0.0,24.0,a7,MTBD,tBuBrettPhos,s6,0.4957379186
225,2.0,25.0,0.0,25.0,a13,BTMG,XPhos,s15,0.2722195897
226,2.0,26.0,0.0,26.0,a12,BTMG,tBuXPhos,s9,0.3203830806
227,2.0,27.0,0.0,27.0,a8,MTBD,tBuBrettPhos,s6,0.43582833190000003
228,2.0,28.0,0.0,28.0,a9,MTBD,tBuBrettPhos,s4,0.005781584239999999
229,2.0,29.0,0.0,29.0,a6,MTBD,tBuBrettPhos,s5,0.07275251821
230,2.0,30.0,0.0,30.0,a10,BTMG,tBuBrettPhos,s14,0.1539357697
231,2.0,31.0,0.0,31.0,a5,MTBD,tBuBrettPhos,s15,0.9220931063000001
232,2.0,32.0,0.0,32.0,a19,MTBD,tBuXPhos,s6,0.4180838188
233,2.0,33.0,0.0,33.0,a11,MTBD,XPhos,s9,0.21486725880000002
234,2.0,34.0,0.0,34.0,a8,MTBD,tBuBrettPhos,s14,0.4552509107
235,2.0,35.0,0.0,35.0,a13,P2Et,XPhos,s4,0.012212841350000002
236,2.0,36.0,0.0,36.0,a4,MTBD,tBuBrettPhos,s4,0.0060519706399999994
237,2.0,37.0,0.0,37.0,a11,MTBD,tBuBrettPhos,s4,0.007883557690000001
238,2.0,38.0,0.0,38.0,a20,P2Et,XPhos,s15,0.21331050340000002
239,2.0,39.0,0.0,39.0,a1,MTBD,tBuBrettPhos,s14,0.9493580172999999
240,2.0,40.0,0.0,40.0,a20,MTBD,tBuBrettPhos,s8,0.5921946540999999
241,2.0,41.0,0.0,41.0,a16,P2Et,tBuBrettPhos,s13,0.00970209889
242,2.0,42.0,0.0,42.0,a13,MTBD,tBuBrettPhos,s3,0.4048594286
243,2.0,43.0,0.0,43.0,a6,MTBD,tBuBrettPhos,s12,0.7878970759
244,2.0,44.0,0.0,44.0,a13,MTBD,tBuBrettPhos,s15,0.8199763097999999
245,2.0,45.0,0.0,45.0,a7,P2Et,XPhos,s11,0.235354934
246,2.0,46.0,0.0,46.0,a19,MTBD,tBuBrettPhos,s5,0.47156274670000004
247,2.0,47.0,0.0,47.0,a15,MTBD,tBuBrettPhos,s11,0.8434096533000001
248,2.0,48.0,0.0,48.0,a8,MTBD,tBuBrettPhos,s11,0.4616924796
249,2.0,49.0,0.0,49.0,a13,MTBD,tBuBrettPhos,s8,0.5523935567
250,2.0,50.0,0.0,50.0,a3,MTBD,tBuBrettPhos,s4,0.0
251,2.0,51.0,0.0,51.0,a17,MTBD,tBuBrettPhos,s10,0.6498015189
252,2.0,52.0,0.0,52.0,a10,MTBD,AdBrettPhos,s3,0.34656146919999997
253,2.0,53.0,0.0,53.0,a2,P2Et,tBuXPhos,s10,0.2997543001
254,2.0,54.0,0.0,54.0,a10,MTBD,tBuBrettPhos,s15,0.4817982197
255,2.0,55.0,0.0,55.0,a10,MTBD,tBuBrettPhos,s5,0.267810647
256,2.0,56.0,0.0,56.0,a7,MTBD,tBuBrettPhos,s13,0.20996619049999998
257,2.0,57.0,0.0,57.0,a20,MTBD,tBuBrettPhos,s13,0.01957264533
258,2.0,58.0,0.0,58.0,a16,MTBD,tBuBrettPhos,s13,0.024052540530000003
259,2.0,59.0,0.0,59.0,a6,MTBD,tBuBrettPhos,s14,0.1290161423
260,2.0,60.0,0.0,60.0,a19,MTBD,tBuBrettPhos,s7,0.09293896223999999
261,2.0,61.0,0.0,61.0,a1,MTBD,tBuBrettPhos,s2,0.49613676300000004
262,2.0,62.0,0.0,62.0,a9,MTBD,tBuBrettPhos,s12,0.8955924552000001
263,2.0,63.0,0.0,63.0,a16,MTBD,tBuBrettPhos,s10,0.7469880741999999
264,2.0,64.0,0.0,64.0,a9,MTBD,tBuBrettPhos,s7,0.07228003442999999
265,2.0,65.0,0.0,65.0,a3,MTBD,tBuBrettPhos,s14,0.8932288292
266,2.0,66.0,0.0,66.0,a3,MTBD,tBuBrettPhos,s2,0.40441904469999995
267,2.0,67.0,0.0,67.0,a4,MTBD,tBuBrettPhos,s8,0.7973976585
268,2.0,68.0,0.0,68.0,a20,MTBD,tBuBrettPhos,s15,0.8383843021
269,2.0,69.0,0.0,69.0,a7,MTBD,tBuBrettPhos,s3,0.45522443209999996
270,2.0,70.0,0.0,70.0,a8,MTBD,tBuBrettPhos,s13,0.2493118771
271,2.0,71.0,0.0,71.0,a14,MTBD,tBuBrettPhos,s8,0.7071411309999999
272,2.0,72.0,0.0,72.0,a12,MTBD,tBuBrettPhos,s15,0.8340919805
273,2.0,73.0,0.0,73.0,a15,MTBD,tBuXPhos,s15,0.8163071985000001
274,2.0,74.0,0.0,74.0,a1,MTBD,tBuXPhos,s3,0.51209226
275,2.0,75.0,0.0,75.0,a17,P2Et,AdBrettPhos,s13,0.14747497199999998
276,2.0,76.0,0.0,76.0,a13,BTMG,XPhos,s7,0.01188847918
277,2.0,77.0,0.0,77.0,a20,MTBD,tBuXPhos,s2,0.39353161579999996
278,2.0,78.0,0.0,78.0,a17,MTBD,tBuXPhos,s2,0.4013524468
279,2.0,79.0,0.0,79.0,a7,BTMG,AdBrettPhos,s15,0.5726273694
280,2.0,80.0,0.0,80.0,a1,P2Et,XPhos,s6,0.5006002592000001
281,2.0,81.0,0.0,81.0,a6,MTBD,XPhos,s4,0.0
282,2.0,82.0,0.0,82.0,a17,BTMG,AdBrettPhos,s1,0.02505489323
283,2.0,83.0,0.0,83.0,a2,MTBD,tBuXPhos,s10,0.8668959994
284,2.0,84.0,0.0,84.0,a3,MTBD,tBuXPhos,s5,0.4961438009
285,2.0,85.0,0.0,85.0,a17,BTMG,tBuXPhos,s15,0.6218465229
286,2.0,86.0,0.0,86.0,a16,P2Et,XPhos,s11,0.3007960625
287,2.0,87.0,0.0,87.0,a6,MTBD,tBuXPhos,s3,0.33827932330000005
288,2.0,88.0,0.0,88.0,a13,MTBD,tBuXPhos,s13,0.2379770547
289,2.0,89.0,0.0,89.0,a20,MTBD,tBuXPhos,s9,0.7148272249000001
290,2.0,90.0,0.0,90.0,a18,MTBD,tBuXPhos,s3,0.3935756061
291,2.0,91.0,0.0,91.0,a19,MTBD,tBuXPhos,s3,0.4126140824
292,2.0,92.0,0.0,92.0,a20,MTBD,tBuXPhos,s14,0.7598553455
293,2.0,93.0,0.0,93.0,a12,MTBD,XPhos,s3,0.4027113975
294,2.0,94.0,0.0,94.0,a11,BTMG,AdBrettPhos,s9,0.026000068230000003
295,2.0,95.0,0.0,95.0,a8,BTMG,tBuBrettPhos,s13,0.0
296,2.0,96.0,0.0,96.0,a2,MTBD,tBuXPhos,s8,0.8156943098
297,2.0,97.0,0.0,97.0,a11,MTBD,tBuXPhos,s4,0.027209239710000003
298,2.0,98.0,0.0,98.0,a17,MTBD,tBuXPhos,s9,0.7213959481000001
299,2.0,99.0,0.0,99.0,a6,MTBD,tBuXPhos,s7,0.0
300,3.0,0.0,0.0,0.0,a14,MTBD,AdBrettPhos,s13,0.049363034189999995
301,3.0,1.0,0.0,1.0,a17,BTMG,tBuBrettPhos,s7,0.01993041801
302,3.0,2.0,0.0,2.0,a18,MTBD,AdBrettPhos,s4,0.0
303,3.0,3.0,0.0,3.0,a16,BTMG,tBuBrettPhos,s12,0.6180067802
304,3.0,4.0,0.0,4.0,a16,BTMG,tBuBrettPhos,s7,0.036786330660000005
