,num_sims,round,experiment,horizon,additive_id,base_name,ligand_name,substrate_id,yield
55,0.0,55.0,0.0,55.0,a5,P2Et,tBuXPhos,s7,0.028893303610000004
56,0.0,56.0,0.0,56.0,a12,MTBD,tBuXPhos,s11,0.8368183531
57,0.0,57.0,0.0,57.0,a19,MTBD,tBuXPhos,s7,0.03524318044
58,0.0,58.0,0.0,58.0,a16,MTBD,tBuXPhos,s6,0.4437252425
59,0.0,59.0,0.0,59.0,a18,MTBD,tBuXPhos,s9,0.6392666602
60,0.0,60.0,0.0,60.0,a9,MTBD,tBuXPhos,s9,0.7444046437
61,0.0,61.0,0.0,61.0,a9,MTBD,tBuXPhos,s5,0.5138895599
62,0.0,62.0,0.0,62.0,a14,MTBD,tBuXPhos,s1,0.33931236600000003
63,0.0,63.0,0.0,63.0,a7,MTBD,tBuXPhos,s1,0.2872536954
64,0.0,64.0,0.0,64.0,a19,MTBD,tBuXPhos,s12,0.8016290148
65,0.0,65.0,0.0,65.0,a17,MTBD,tBuXPhos,s11,0.7962575679
66,0.0,66.0,0.0,66.0,a1,MTBD,tBuXPhos,s5,0.5482010788
67,0.0,67.0,0.0,67.0,a9,MTBD,tBuXPhos,s14,0.858122803
68,0.0,68.0,0.0,68.0,a8,MTBD,tBuXPhos,s15,0.7785078652
69,0.0,69.0,0.0,69.0,a10,MTBD,tBuXPhos,s9,0.6150169320000001
70,0.0,70.0,0.0,70.0,a11,MTBD,tBuXPhos,s12,0.5115306518
71,0.0,71.0,0.0,71.0,a16,MTBD,tBuXPhos,s13,0.0
72,0.0,72.0,0.0,72.0,a18,MTBD,tBuXPhos,s7,0.0428271464
73,0.0,73.0,0.0,73.0,a2,P2Et,tBuXPhos,s14,0.2625688388
74,0.0,74.0,0.0,74.0,a4,P2Et,tBuXPhos,s4,0.00924541619
75,0.0,75.0,0.0,75.0,a12,MTBD,tBuXPhos,s4,0.01858400826
76,0.0,76.0,0.0,76.0,a5,MTBD,tBuXPhos,s1,0.2376547665
77,0.0,77.0,0.0,77.0,a17,MTBD,tBuXPhos,s9,0.7213959481000001
78,0.0,78.0,0.0,78.0,a3,MTBD,tBuXPhos,s2,0.5359986981
79,0.0,79.0,0.0,79.0,a7,MTBD,tBuXPhos,s5,0.5043757677
80,0.0,80.0,0.0,80.0,a11,MTBD,tBuXPhos,s7,0.1432160153
81,0.0,81.0,0.0,81.0,a4,MTBD,tBuXPhos,s5,0.4846327508
82,0.0,82.0,0.0,82.0,a16,MTBD,XPhos,s12,0.5407334238
83,0.0,83.0,0.0,83.0,a1,MTBD,XPhos,s13,0.13517445779999998
84,0.0,84.0,0.0,84.0,a13,P2Et,tBuXPhos,s3,0.40294774599999994
85,0.0,85.0,0.0,85.0,a6,MTBD,tBuXPhos,s2,0.1185943612
86,0.0,86.0,0.0,86.0,a1,MTBD,tBuXPhos,s9,0.7883510746
87,0.0,87.0,0.0,87.0,a10,P2Et,tBuXPhos,s7,0.0457865157
88,0.0,88.0,0.0,88.0,a12,MTBD,tBuXPhos,s9,0.6028741502
89,0.0,89.0,0.0,89.0,a9,MTBD,XPhos,s5,0.06408110436
90,0.0,90.0,0.0,90.0,a3,BTMG,AdBrettPhos,s10,0.3468494953
91,0.0,91.0,0.0,91.0,a7,BTMG,AdBrettPhos,s7,0.01279456438
92,0.0,92.0,0.0,92.0,a7,MTBD,tBuXPhos,s2,0.34912312110000004
93,0.0,93.0,0.0,93.0,a16,BTMG,tBuXPhos,s2,0.3731441052
94,0.0,94.0,0.0,94.0,a3,MTBD,tBuXPhos,s14,0.9257247895999999
95,0.0,95.0,0.0,95.0,a9,MTBD,tBuXPhos,s4,0.0072396818699999995
96,0.0,96.0,0.0,96.0,a12,MTBD,tBuXPhos,s7,0.1131698923
97,0.0,97.0,0.0,97.0,a4,MTBD,tBuXPhos,s12,0.9387454124
98,0.0,98.0,0.0,98.0,a9,MTBD,tBuXPhos,s8,0.7331932313
99,0.0,99.0,0.0,99.0,a19,MTBD,tBuXPhos,s5,0.49691048279999994
100,1.0,0.0,0.0,0.0,a14,P2Et,AdBrettPhos,s8,0.6312102891
101,1.0,1.0,0.0,1.0,a15,P2Et,AdBrettPhos,s7,0.02350274713
102,1.0,2.0,0.0,2.0,a19,P2Et,tBuXPhos,s5,0.47279881840000004
103,1.0,3.0,0.0,3.0,a20,BTMG,AdBrettPhos,s7,0.0052608193000000004
104,1.0,4.0,0.0,4.0,a3,P2Et,tBuXPhos,s8,0.7086219062000001
105,1.0,5.0,0.0,5.0,a1,P2Et,tBuXPhos,s1,0.43246874290000004
106,1.0,6.0,0.0,6.0,a9,P2Et,tBuXPhos,s2,0.0
107,1.0,7.0,0.0,7.0,a8,P2Et,AdBrettPhos,s4,0.0
108,1.0,8.0,0.0,8.0,a7,P2Et,tBuXPhos,s10,0.62426823
109,1.0,9.0,0.0,9.0,a17,P2Et,tBuXPhos,s4,0.021186600910000002
110,1.0,10.0,0.0,10.0,a1,BTMG,tBuXPhos,s3,0.4501345928
111,1.0,11.0,0.0,11.0,a1,BTMG,tBuXPhos,s13,0.455729521
112,1.0,12.0,0.0,12.0,a5,P2Et,tBuXPhos,s2,0.1366496862
113,1.0,13.0,0.0,13.0,a16,BTMG,tBuXPhos,s4,0.0
114,1.0,14.0,0.0,14.0,a18,BTMG,tBuXPhos,s10,0.3366124955
115,1.0,15.0,0.0,15.0,a20,P2Et,XPhos,s8,0.2216483544
116,1.0,16.0,0.0,16.0,a6,BTMG,tBuXPhos,s7,0.0
117,1.0,17.0,0.0,17.0,a19,P2Et,tBuXPhos,s12,0.6344404456
118,1.0,18.0,0.0,18.0,a11,P2Et,tBuXPhos,s8,0.054256165940000003
119,1.0,19.0,0.0,19.0,a15,MTBD,XPhos,s6,0.5009626002
120,1.0,20.0,0.0,20.0,a7,BTMG,tBuBrettPhos,s7,0.05094725505
121,1.0,21.0,0.0,21.0,a14,BTMG,XPhos,s4,0.0044808574499999995
122,1.0,22.0,0.0,22.0,a17,P2Et,XPhos,s6,0.06654637209
123,1.0,23.0,0.0,23.0,a14,MTBD,XPhos,s6,0.21415117120000002
124,1.0,24.0,0.0,24.0,a5,MTBD,AdBrettPhos,s6,0.5010463357
125,1.0,25.0,0.0,25.0,a6,MTBD,AdBrettPhos,s3,0.3956647024
126,1.0,26.0,0.0,26.0,a16,MTBD,XPhos,s9,0.3816631108
127,1.0,27.0,0.0,27.0,a7,P2Et,tBuXPhos,s12,0.7035430221
128,1.0,28.0,0.0,28.0,a1,MTBD,AdBrettPhos,s14,0.9350991268
129,1.0,29.0,0.0,29.0,a18,MTBD,AdBrettPhos,s1,0.05071740985
130,1.0,30.0,0.0,30.0,a17,MTBD,XPhos,s8,0.09241578451
131,1.0,31.0,0.0,31.0,a9,MTBD,AdBrettPhos,s15,0.8679260178
132,1.0,32.0,0.0,32.0,a17,P2Et,tBuXPhos,s14,0.22416565519999998
133,1.0,33.0,0.0,33.0,a9,MTBD,AdBrettPhos,s10,0.8303295526
134,1.0,34.0,0.0,34.0,a18,P2Et,tBuBrettPhos,s4,0.00572188732
135,1.0,35.0,0.0,35.0,a4,MTBD,AdBrettPhos,s1,0.1449254361
136,1.0,36.0,0.0,36.0,a5,MTBD,AdBrettPhos,s1,0.07259820865
137,1.0,37.0,0.0,37.0,a19,MTBD,AdBrettPhos,s8,0.6984952946
138,1.0,38.0,0.0,38.0,a10,MTBD,AdBrettPhos,s7,0.00954745242
139,1.0,39.0,0.0,39.0,a5,P2Et,tBuXPhos,s1,0.09616112883
140,1.0,40.0,0.0,40.0,a5,MTBD,AdBrettPhos,s7,0.013792505319999999
141,1.0,41.0,0.0,41.0,a5,BTMG,tBuXPhos,s5,0.33603843040000003
142,1.0,42.0,0.0,42.0,a1,MTBD,AdBrettPhos,s3,0.5392524684
143,1.0,43.0,0.0,43.0,a8,MTBD,XPhos,s1,0.09967512853
144,1.0,44.0,0.0,44.0,a13,P2Et,tBuXPhos,s13,0.27320894360000003
145,1.0,45.0,0.0,45.0,a16,MTBD,AdBrettPhos,s1,0.02103607287
146,1.0,46.0,0.0,46.0,a8,P2Et,tBuXPhos,s4,0.0184960131
147,1.0,47.0,0.0,47.0,a18,P2Et,AdBrettPhos,s7,0.0408442672
148,1.0,48.0,0.0,48.0,a4,MTBD,AdBrettPhos,s12,0.9567591323000001
149,1.0,49.0,0.0,49.0,a3,MTBD,XPhos,s11,0.630697188
150,1.0,50.0,0.0,50.0,a8,P2Et,tBuXPhos,s14,0.1481646107
151,1.0,51.0,0.0,51.0,a4,BTMG,AdBrettPhos,s2,0.41677714629999996
152,1.0,52.0,0.0,52.0,a2,MTBD,tBuBrettPhos,s1,0.09564949769
153,1.0,53.0,0.0,53.0,a18,MTBD,AdBrettPhos,s2,0.3160555467
154,1.0,54.0,0.0,54.0,a13,MTBD,tBuBrettPhos,s5,0.319378098
155,1.0,55.0,0.0,55.0,a3,MTBD,AdBrettPhos,s5,0.32997531430000004
156,1.0,56.0,0.0,56.0,a17,MTBD,XPhos,s12,0.23208869910000002
157,1.0,57.0,0.0,57.0,a13,MTBD,tBuXPhos,s12,0.8468245385000001
158,1.0,58.0,0.0,58.0,a15,MTBD,tBuXPhos,s2,0.3989366621
159,1.0,59.0,0.0,59.0,a11,MTBD,tBuXPhos,s6,0.1940320705
160,1.0,60.0,0.0,60.0,a4,MTBD,tBuXPhos,s11,0.9331083413000001
161,1.0,61.0,0.0,61.0,a2,MTBD,tBuXPhos,s14,0.9873132029
162,1.0,62.0,0.0,62.0,a15,MTBD,tBuXPhos,s8,0.6907936453000001
163,1.0,63.0,0.0,63.0,a14,MTBD,tBuXPhos,s3,0.4225144884
164,1.0,64.0,0.0,64.0,a17,MTBD,tBuXPhos,s13,0.3350615076
165,1.0,65.0,0.0,65.0,a17,MTBD,tBuXPhos,s4,0.02890686767
166,1.0,66.0,0.0,66.0,a19,MTBD,tBuXPhos,s7,0.03524318044
167,1.0,67.0,0.0,67.0,a18,P2Et,AdBrettPhos,s15,0.5641870071
168,1.0,68.0,0.0,68.0,a6,BTMG,XPhos,s10,0.045101719820000004
169,1.0,69.0,0.0,69.0,a14,MTBD,tBuXPhos,s13,0.3361928283
170,1.0,70.0,0.0,70.0,a12,MTBD,AdBrettPhos,s9,0.6858213231000001
171,1.0,71.0,0.0,71.0,a9,MTBD,tBuXPhos,s4,0.0072396818699999995
172,1.0,72.0,0.0,72.0,a18,MTBD,tBuXPhos,s14,0.5595219042
173,1.0,73.0,0.0,73.0,a19,MTBD,AdBrettPhos,s5,0.4383894822
174,1.0,74.0,0.0,74.0,a16,MTBD,AdBrettPhos,s9,0.6971995068
175,1.0,75.0,0.0,75.0,a10,MTBD,tBuXPhos,s5,0.2162255716
176,1.0,76.0,0.0,76.0,a15,MTBD,AdBrettPhos,s3,0.4468109157
177,1.0,77.0,0.0,77.0,a7,MTBD,AdBrettPhos,s14,0.8380386815
178,1.0,78.0,0.0,78.0,a3,MTBD,tBuXPhos,s13,0.041662870090000005
179,1.0,79.0,0.0,79.0,a7,MTBD,AdBrettPhos,s11,0.8736384148999999
180,1.0,80.0,0.0,80.0,a7,MTBD,AdBrettPhos,s10,0.7555480498
181,1.0,81.0,0.0,81.0,a17,MTBD,tBuXPhos,s12,0.8221280375000001
182,1.0,82.0,0.0,82.0,a8,MTBD,AdBrettPhos,s1,0.0692498784
183,1.0,83.0,0.0,83.0,a11,MTBD,tBuXPhos,s8,0.2813311375
184,1.0,84.0,0.0,84.0,a12,MTBD,AdBrettPhos,s11,0.6775052852000001
185,1.0,85.0,0.0,85.0,a8,MTBD,AdBrettPhos,s11,0.3564598437
186,1.0,86.0,0.0,86.0,a4,MTBD,AdBrettPhos,s3,0.48865816959999997
187,1.0,87.0,0.0,87.0,a11,MTBD,AdBrettPhos,s14,0.2782910373
188,1.0,88.0,0.0,88.0,a20,P2Et,XPhos,s11,0.3122952549
189,1.0,89.0,0.0,89.0,a1,MTBD,AdBrettPhos,s6,0.5461432374
190,1.0,90.0,0.0,90.0,a6,MTBD,AdBrettPhos,s4,0.0
191,1.0,91.0,0.0,91.0,a9,MTBD,tBuXPhos,s11,0.8540177854
192,1.0,92.0,0.0,92.0,a12,MTBD,tBuXPhos,s10,0.7739811795
193,1.0,93.0,0.0,93.0,a13,MTBD,AdBrettPhos,s13,0.02135901423
194,1.0,94.0,0.0,94.0,a5,MTBD,tBuXPhos,s8,0.6826027768
195,1.0,95.0,0.0,95.0,a3,MTBD,AdBrettPhos,s3,0.5267302388
196,1.0,96.0,0.0,96.0,a20,MTBD,AdBrettPhos,s6,0.46313987840000004
197,1.0,97.0,0.0,97.0,a10,MTBD,AdBrettPhos,s11,0.49145444709999997
198,1.0,98.0,0.0,98.0,a16,MTBD,XPhos,s11,0.4996376516
199,1.0,99.0,0.0,99.0,a10,MTBD,AdBrettPhos,s3,0.34656146919999997
200,2.0,0.0,0.0,0.0,a9,MTBD,tBuXPhos,s14,0.858122803
201,2.0,1.0,0.0,1.0,a16,MTBD,tBuXPhos,s2,0.4036775448
202,2.0,2.0,0.0,2.0,a12,MTBD,tBuXPhos,s2,0.365598853
203,2.0,3.0,0.0,3.0,a9,MTBD,tBuXPhos,s1,0.28132793300000003
204,2.0,4.0,0.0,4.0,a16,MTBD,tBuXPhos,s4,0.0
205,2.0,5.0,0.0,5.0,a5,MTBD,tBuXPhos,s11,0.8115618498
206,2.0,6.0,0.0,6.0,a15,BTMG,XPhos,s5,0.4713740479
207,2.0,7.0,0.0,7.0,a1,MTBD,tBuXPhos,s4,0.015078599730000001
208,2.0,8.0,0.0,8.0,a18,BTMG,XPhos,s12,0.4083653695
209,2.0,9.0,0.0,9.0,a1,MTBD,AdBrettPhos,s14,0.9350991268
210,2.0,10.0,0.0,10.0,a18,MTBD,AdBrettPhos,s14,0.2715696835
211,2.0,11.0,0.0,11.0,a6,MTBD,AdBrettPhos,s11,0.3635900481
212,2.0,12.0,0.0,12.0,a13,BTMG,XPhos,s15,0.2722195897
213,2.0,13.0,0.0,13.0,a9,BTMG,XPhos,s11,0.49401897699999997
214,2.0,14.0,0.0,14.0,a5,MTBD,AdBrettPhos,s15,0.9169839995
215,2.0,15.0,0.0,15.0,a16,BTMG,XPhos,s2,0.2408891574
216,2.0,16.0,0.0,16.0,a20,MTBD,AdBrettPhos,s1,0.02565604497
217,2.0,17.0,0.0,17.0,a20,MTBD,tBuBrettPhos,s9,0.7459845801999999
218,2.0,18.0,0.0,18.0,a12,P2Et,tBuBrettPhos,s10,0.5649708288
219,2.0,19.0,0.0,19.0,a12,MTBD,tBuBrettPhos,s6,0.3550826326
220,2.0,20.0,0.0,20.0,a14,P2Et,AdBrettPhos,s6,0.5020384511
221,2.0,21.0,0.0,21.0,a3,P2Et,tBuBrettPhos,s7,0.00910655456
222,2.0,22.0,0.0,22.0,a7,MTBD,tBuBrettPhos,s6,0.4957379186
223,2.0,23.0,0.0,23.0,a3,P2Et,AdBrettPhos,s6,0.5278848387
224,2.0,24.0,0.0,24.0,a4,P2Et,AdBrettPhos,s1,0.07764964199999999
225,2.0,25.0,0.0,25.0,a7,MTBD,tBuBrettPhos,s12,0.8932312926999999
226,2.0,26.0,0.0,26.0,a1,MTBD,tBuBrettPhos,s10,0.8621497352
227,2.0,27.0,0.0,27.0,a16,MTBD,tBuBrettPhos,s15,0.8301646677
228,2.0,28.0,0.0,28.0,a13,MTBD,tBuBrettPhos,s7,0.0404132523
229,2.0,29.0,0.0,29.0,a10,MTBD,tBuBrettPhos,s5,0.267810647
230,2.0,30.0,0.0,30.0,a18,MTBD,tBuBrettPhos,s10,0.7224358198
231,2.0,31.0,0.0,31.0,a14,MTBD,tBuBrettPhos,s14,0.7647373216
232,2.0,32.0,0.0,32.0,a14,MTBD,tBuBrettPhos,s7,0.04961974313
233,2.0,33.0,0.0,33.0,a12,MTBD,AdBrettPhos,s8,0.5456471519
234,2.0,34.0,0.0,34.0,a2,MTBD,AdBrettPhos,s3,0.5258811564
235,2.0,35.0,0.0,35.0,a4,BTMG,XPhos,s6,0.19596159
236,2.0,36.0,0.0,36.0,a10,MTBD,AdBrettPhos,s3,0.34656146919999997
237,2.0,37.0,0.0,37.0,a11,MTBD,tBuBrettPhos,s3,0.2247082227
238,2.0,38.0,0.0,38.0,a14,BTMG,XPhos,s14,0.1913281286
239,2.0,39.0,0.0,39.0,a15,MTBD,tBuBrettPhos,s5,0.6781431274
240,2.0,40.0,0.0,40.0,a8,MTBD,AdBrettPhos,s11,0.3564598437
241,2.0,41.0,0.0,41.0,a13,MTBD,tBuBrettPhos,s13,0.02354282195
242,2.0,42.0,0.0,42.0,a10,MTBD,tBuBrettPhos,s9,0.5985587043999999
243,2.0,43.0,0.0,43.0,a5,P2Et,AdBrettPhos,s14,0.03679918653
244,2.0,44.0,0.0,44.0,a15,BTMG,tBuXPhos,s1,0.3327025402
245,2.0,45.0,0.0,45.0,a18,MTBD,XPhos,s4,0.0
246,2.0,46.0,0.0,46.0,a17,BTMG,AdBrettPhos,s4,0.004677335079999999
247,2.0,47.0,0.0,47.0,a1,MTBD,tBuBrettPhos,s3,0.4745149232
248,2.0,48.0,0.0,48.0,a14,MTBD,tBuBrettPhos,s15,0.8359935968000001
249,2.0,49.0,0.0,49.0,a20,BTMG,XPhos,s10,0.2269659515
250,2.0,50.0,0.0,50.0,a6,MTBD,AdBrettPhos,s9,0.702716235
251,2.0,51.0,0.0,51.0,a7,BTMG,tBuXPhos,s11,0.6593366748
252,2.0,52.0,0.0,52.0,a17,MTBD,tBuBrettPhos,s11,0.7105445564999999
253,2.0,53.0,0.0,53.0,a16,MTBD,tBuBrettPhos,s5,0.3772387007
254,2.0,54.0,0.0,54.0,a11,MTBD,AdBrettPhos,s10,0.3448220577
255,2.0,55.0,0.0,55.0,a1,BTMG,tBuBrettPhos,s6,0.3743255163
256,2.0,56.0,0.0,56.0,a15,P2Et,tBuBrettPhos,s2,0.2832846401
257,2.0,57.0,0.0,57.0,a19,P2Et,XPhos,s14,0.24972744030000002
258,2.0,58.0,0.0,58.0,a7,MTBD,tBuBrettPhos,s8,0.7503674067999999
259,2.0,59.0,0.0,59.0,a1,BTMG,tBuBrettPhos,s7,0.0285991864
260,2.0,60.0,0.0,60.0,a11,MTBD,AdBrettPhos,s13,0.1837316337
261,2.0,61.0,0.0,61.0,a15,MTBD,tBuBrettPhos,s3,0.4171330917
262,2.0,62.0,0.0,62.0,a6,BTMG,tBuXPhos,s6,0.149053934
263,2.0,63.0,0.0,63.0,a19,MTBD,tBuBrettPhos,s14,0.7695155975
264,2.0,64.0,0.0,64.0,a7,P2Et,AdBrettPhos,s11,0.776347291
265,2.0,65.0,0.0,65.0,a4,MTBD,AdBrettPhos,s3,0.48865816959999997
266,2.0,66.0,0.0,66.0,a12,MTBD,tBuXPhos,s1,0.2917558441
267,2.0,67.0,0.0,67.0,a3,MTBD,AdBrettPhos,s6,0.5753990104
268,2.0,68.0,0.0,68.0,a10,P2Et,tBuBrettPhos,s15,0.1813660134
269,2.0,69.0,0.0,69.0,a16,MTBD,AdBrettPhos,s1,0.02103607287
270,2.0,70.0,0.0,70.0,a3,MTBD,tBuBrettPhos,s14,0.8932288292
271,2.0,71.0,0.0,71.0,a8,MTBD,tBuBrettPhos,s7,0.1247762059
272,2.0,72.0,0.0,72.0,a16,P2Et,AdBrettPhos,s4,0.0
273,2.0,73.0,0.0,73.0,a20,MTBD,tBuBrettPhos,s8,0.5921946540999999
274,2.0,74.0,0.0,74.0,a7,MTBD,tBuBrettPhos,s4,0.0049264217
275,2.0,75.0,0.0,75.0,a19,MTBD,tBuBrettPhos,s8,0.7497052076
276,2.0,76.0,0.0,76.0,a9,P2Et,XPhos,s6,0.0
277,2.0,77.0,0.0,77.0,a17,MTBD,tBuXPhos,s10,0.7978226496
278,2.0,78.0,0.0,78.0,a16,MTBD,tBuXPhos,s9,0.6542133393
279,2.0,79.0,0.0,79.0,a10,MTBD,AdBrettPhos,s5,0.2441645938
280,2.0,80.0,0.0,80.0,a7,MTBD,tBuBrettPhos,s2,0.33567771380000005
281,2.0,81.0,0.0,81.0,a9,BTMG,tBuBrettPhos,s8,0.6244858365
282,2.0,82.0,0.0,82.0,a15,MTBD,AdBrettPhos,s12,0.9415173815
283,2.0,83.0,0.0,83.0,a7,BTMG,tBuBrettPhos,s9,0.6519833527
284,2.0,84.0,0.0,84.0,a7,MTBD,tBuBrettPhos,s11,0.8678620377
285,2.0,85.0,0.0,85.0,a6,BTMG,tBuBrettPhos,s5,0.03378377543
286,2.0,86.0,0.0,86.0,a2,MTBD,tBuXPhos,s6,0.5101008234
287,2.0,87.0,0.0,87.0,a11,MTBD,tBuBrettPhos,s8,0.3087951231
288,2.0,88.0,0.0,88.0,a17,MTBD,tBuXPhos,s12,0.8221280375000001
289,2.0,89.0,0.0,89.0,a18,MTBD,tBuBrettPhos,s3,0.41172900319999994
290,2.0,90.0,0.0,90.0,a15,MTBD,tBuBrettPhos,s15,0.8560572483
291,2.0,91.0,0.0,91.0,a9,BTMG,tBuXPhos,s12,0.6342879895
292,2.0,92.0,0.0,92.0,a15,BTMG,tBuXPhos,s5,0.5795486785
293,2.0,93.0,0.0,93.0,a18,MTBD,tBuBrettPhos,s11,0.7349750543
294,2.0,94.0,0.0,94.0,a7,MTBD,tBuBrettPhos,s5,0.5214134094
295,2.0,95.0,0.0,95.0,a7,MTBD,AdBrettPhos,s6,0.5021013597
296,2.0,96.0,0.0,96.0,a13,BTMG,tBuXPhos,s11,0.7067829218
297,2.0,97.0,0.0,97.0,a3,MTBD,tBuXPhos,s2,0.5359986981
298,2.0,98.0,0.0,98.0,a19,MTBD,tBuXPhos,s6,0.4180838188
299,2.0,99.0,0.0,99.0,a19,MTBD,AdBrettPhos,s3,0.43028324689999997
300,3.0,0.0,0.0,0.0,a15,BTMG,tBuBrettPhos,s3,0.36766619030000003
301,3.0,1.0,0.0,1.0,a9,BTMG,tBuBrettPhos,s8,0.6244858365
302,3.0,2.0,0.0,2.0,a3,BTMG,tBuBrettPhos,s4,0.0
303,3.0,3.0,0.0,3.0,a11,BTMG,tBuBrettPhos,s3,0.03566410027
304,3.0,4.0,0.0,4.0,a15,MTBD,tBuXPhos,s15,0.8163071985000001
305,3.0,5.0,0.0,5.0,a11,MTBD,tBuXPhos,s6,0.1940320705
306,3.0,6.0,0.0,6.0,a13,BTMG,AdBrettPhos,s3,0.3943512545
307,3.0,7.0,0.0,7.0,a14,BTMG,AdBrettPhos,s10,0.33946836820000004
308,3.0,8.0,0.0,8.0,a7,BTMG,XPhos,s1,0.0
309,3.0,9.0,0.0,9.0,a1,P2Et,AdBrettPhos,s11,0.7325828595999999
310,3.0,10.0,0.0,10.0,a6,P2Et,AdBrettPhos,s7,0.008366448879999999
